,GQ_prc5_95,GQ_std_cycle_open,GQ_std_cycle_closed,GNE_mean,GNE_std,GNE_SNR_TKEO,GNE_SNR_SEO,GNE_NSR_TKEO,GNE_NSR_SEO,VFER_mean,VFER_std,VFER_entropy,VFER_SNR_TKEO,VFER_SNR_SEO,VFER_NSR_TKEO,VFER_NSR_SEO,IMF_SNR_SEO,IMF_SNR_TKEO,IMF_SNR_entropy,IMF_NSR_SEO,IMF_NSR_TKEO,IMF_NSR_entropy
446,1.0,5.5683,0.0,0.90565,0.07923999999999999,0.10655999999999999,1454821.465,1.5730000000000002,3.0313,0.00075853,0.0001992,1.849,10.6377,345.1507,1.1117,1.3507,38.4615,1.4201,11.6602,0.15833,5.7316,0.14973
447,1.0,3.3664,0.0,1.4579,0.14645999999999998,0.11800999999999999,1651498.7219999998,1.5449,3.0610000000000004,0.011016,0.0021693000000000003,27.3476,107.708,279.3003,1.3696,1.3761,4.2975,1.6053,3.8307,0.1468,11.7755,0.14826
448,1.0,4.7535,0.0,1.5412,0.21368,0.12487000000000001,1047494.405,1.567,3.0182,0.011987000000000001,0.0027002,28.9469,83.9169,299.3762,1.3708,1.4084,3.4164,1.464,3.3173,0.15058,13.8073,0.15606
449,1.0,3.1943,0.0,1.475,0.17482,0.12614,1753271.053,1.5543,3.0453,0.011438,0.0019207999999999999,28.2911,129.7611,233.6847,1.3778,1.3609,0.72317,0.31954,1.1298,0.12937,29.3083,0.13937
450,0.78723,31.9378,3.0249,1.1883,0.30333000000000004,0.079824,1394776.7280000001,1.5224,2.9730000000000003,0.00017272,0.00014954,0.35935,9.7336,311.9358,1.1285,1.2723,29.2489,0.6112,8.1078,0.12959,7.5323,0.13560999999999998
451,0.80435,11.3507,2.8549,0.99965,0.19121,0.13631,1466841.085,1.6157,3.0453,4.3e-05,2.8699999999999996e-05,0.10602,0.52095,16.8729,0.94431,1.1308,4.8246,0.11753,3.7143,0.099054,5.1192,0.11370999999999999
452,0.80392,10.7787,2.5797,1.3259,0.26799,0.1847,1336497.77,1.6477,3.0268,4.6299999999999994e-05,3.5100000000000006e-05,0.11572,1.0969,24.7098,0.98446,1.1432,4.9677,0.088116,3.2742,0.08910599999999999,7.8216,0.10742
453,1.0,20.9636,0.0,0.82625,0.17357999999999998,0.14687999999999998,1675430.061,1.6618,3.0227,0.00089112,0.00077944,2.0101,258.661,347.8938,1.3041,1.3123,10.9856,2.0441,9.1865,0.23321999999999998,8.9213,0.19764
454,1.0,11.6253,0.0,0.8789299999999999,0.14949,0.2002,1771753.983,1.6864,2.9915,0.0012232,0.00070145,2.6875,426.6065,412.082,1.3619,1.3154,6.2344,1.2295,6.2129,0.17440999999999998,10.6055,0.16322
455,0.5776899999999999,61.0407,26.6654,0.6926100000000001,0.0934,0.14049,1732497.2240000002,1.6417,3.0313,0.0018116,0.0025396999999999998,3.5441,342.33,534.556,1.3511,1.3627,3.6054,1.2197,3.9469,0.1912,12.479000000000001,0.17953
456,0.80488,26.3199,2.5692,0.9259200000000001,0.16791,0.11117,1704817.19,1.5835,2.8815,0.00079852,0.00063157,1.4663,208.9712,118.0333,1.2917,1.1981,304.2798,13.7375,45.148999999999994,0.30594,5.6935,0.23099
457,0.8017,8.2357,2.2603,0.8997200000000001,0.14392,0.12487999999999999,1544377.925,1.5981,2.9793,0.00069164,0.00042533,1.2616,106.5312,46.145,1.2237,1.1335,476.0795,6.5374,53.5741,0.34628000000000003,8.1437,0.23779
458,0.78125,9.9083,2.5459,1.0013,0.21629,0.092829,1582270.494,1.5374,2.9977,0.00072879,0.00043251,1.3252,133.3356,64.1601,1.2258,1.1281,170.1728,6.1003,36.8421,0.28735,8.9291,0.21706999999999999
459,0.74735,20.8042,3.9827,0.75805,0.13442,0.12675999999999998,1079093.55,1.6096,3.0358,1.91e-05,8.86e-06,0.039534,4.0499,42.9501,1.0967,1.2023,29.4692,0.67853,13.1403,0.2296,5.8765,0.18341
460,0.96951,65.7075,2.5924,0.86067,0.15003,0.1427,1463179.66,1.6153,3.033,0.00012007,0.00020718,0.23454,13.6892,89.4947,1.1951,1.2177,38.9615,2.4395,15.8195,0.24598000000000003,7.1363,0.19445
461,0.9689,71.9143,2.4248,0.9138700000000001,0.19075,0.10186,1223798.281,1.5865,3.0145,0.00024384,0.00056207,0.4305,19.9333,116.2086,1.159,1.2148,42.088,2.2118,14.2165,0.18893,7.0126,0.16898
462,0.8008,18.5819,4.8036,0.74934,0.13717000000000001,0.13713,1600565.44,1.6336,3.0245,7.68e-05,3.3100000000000005e-05,0.12464000000000001,112.8381,107.8445,1.1793,1.1377,117.4337,1.61,30.9264,0.50692,7.4824,0.30572
463,0.9410200000000001,71.2774,7.6012,0.7762100000000001,0.12713,0.12276,1510520.542,1.6128,2.9998,0.00012558,0.00016081,0.19112,86.92200000000001,129.4589,1.1904,1.1704,280.5375,3.1703,45.2965,0.3619,4.099,0.24119000000000002
464,0.78947,28.5237,7.3728,0.75845,0.15496,0.13045,1009567.771,1.6364,2.9861,0.00014882,5.7700000000000007e-05,0.22626,83.3039,74.7809,1.1444,1.1321,435.2241,0.8853,42.9318,0.31584,3.7994,0.21725
465,0.78895,19.4372,5.3959,1.5158,0.37373,0.13529000000000002,1150558.014,1.6562,2.9274,0.00017041,0.00017194,0.30846,22.0174,41.2165,1.1049,1.1254,98.1501,0.68703,15.9668,0.2823,11.6349,0.22487
466,0.84983,45.8155,5.4317,1.2119,0.37135999999999997,0.16058,1413556.2959999999,1.6758,3.0264,0.00033481,0.00043710000000000005,0.58977,33.8402,117.1478,1.1575,1.1906,36.6432,0.55213,10.4312,0.21205,11.3317,0.18455
467,0.7971,17.5429,4.4643,1.1347,0.31305,0.2496,1617290.417,1.7809,2.9806,0.00067259,0.00026931,1.2192,61.6577,83.7226,1.1731,1.1565,63.0207,0.57338,13.081,0.19447,10.4916,0.16987
468,0.95763,66.7579,4.2289,1.2544,0.37872,0.12120999999999998,1814443.71,1.5991,3.142,0.00041599,0.0014435000000000001,0.73698,21.8516,139.1699,1.1212,1.2048,6.8484,0.42577,6.1756,0.21459,10.062999999999999,0.18757000000000001
469,0.7874399999999999,93.2233,28.2197,1.1151,0.2016,0.11485,2118054.135,1.5919,3.1131,0.0010626,0.0024599,1.8728,4.6409,96.6945,1.0499,1.2087,0.86462,0.023622999999999998,1.4343,0.12265,30.3274,0.14329
470,0.92495,36.6911,1.6707,0.94521,0.20484000000000002,0.12097999999999999,1761348.398,1.6095,3.0144,0.00015558,0.00022785,0.37772,3.3131,46.9865,1.0239,1.1485,7.6968,0.062971,4.6059,0.12989,12.0139,0.13516
471,0.78466,8.7851,2.41,0.6339199999999999,0.054949,0.13777999999999999,1676945.225,1.6577,2.9198,0.00018477,7.23e-05,0.29425999999999997,38.0499,479.4819,1.2452,1.3198,12.9226,2.0476,8.222000000000001,0.19605,8.7996,0.16705
472,0.78066,14.3868,3.5891,0.67876,0.073943,0.13272,1342629.544,1.6469,2.9587,0.00018659999999999998,9.1e-05,0.29498,30.0405,177.8301,1.2204,1.2392,5.7422,1.4083,7.046,0.21384,9.3168,0.17092000000000002
473,0.9617899999999999,76.9631,7.0286,0.62655,0.0554,0.14396,1666794.823,1.6666,2.9347,0.00030547,0.0010524,0.41891999999999996,43.7471,313.8166,1.2432,1.2846,3.9243,1.1564,5.5687,0.22130999999999998,11.1901,0.17869000000000002
474,0.27334,31.69,29.0689,1.0451,0.2061,0.14758,1635679.2759999998,1.6309,3.0078,0.0028168000000000004,0.00073726,5.6025,178.4149,1166.5194,1.3481,1.4725,2.7542,0.45497,2.6289,0.19184,30.4938,0.1774
475,1.0,4.855,0.0,1.4317,0.25035,0.14697000000000002,1936819.217,1.6024,2.9931,0.0027021000000000002,0.00066803,5.5792,246.6277,2943.6813,1.3825,1.5646,0.70421,0.10207000000000001,1.2059,0.17492,53.0838,0.16412000000000002
476,1.0,7.709,0.0,1.0527,0.18344000000000002,0.11961,1932604.843,1.5951,3.0563,0.0038898,0.0012996,7.7777,160.7932,875.8525,1.3275,1.415,15.3358,4.2999,8.934,0.21391999999999997,12.7465,0.18667
477,0.9664,43.39,3.194,0.7573,0.10384000000000002,0.13702999999999999,1480977.764,1.6412,3.0199,0.00042017,0.0010198,0.86964,146.2935,93.1701,1.2049,1.1420000000000001,48.5626,1.8836,15.5525,0.3738,11.0253,0.26334
478,0.99326,43.2148,1.125,0.89543,0.15527,0.16448,1634535.294,1.6759,3.0382,0.00062088,0.00088649,1.3017,385.2859,122.1811,1.2545,1.1669,5.1968,0.57258,6.2536,0.36556,12.0916,0.24683000000000002
479,0.8847299999999999,36.9422,4.8180000000000005,0.89,0.14302,0.14099,1587603.6069999998,1.6451,3.0169,0.00094275,0.0012472999999999998,1.8006,696.9575,145.3339,1.3354,1.2184,20.5073,2.0683,10.3113,0.29754,9.357000000000001,0.21073000000000003
480,1.0,4.9461,0.0,1.0978,0.22783,0.11538,1250448.186,1.5997,3.0227,0.0014464,0.00026814,3.0187,61.9775,105.671,1.2666,1.2306,1.3777,0.4706,1.5608,0.13230999999999998,24.3814,0.14206
481,1.0,4.5479,0.0,1.0725,0.10805999999999999,0.088733,1237064.578,1.5504,3.0323,0.0011259,0.00029521,2.5173,81.241,65.3984,1.2617,1.2219,2.8304,1.0039,2.5041,0.20903000000000002,29.6321,0.18991
482,1.0,13.7076,0.0,0.9781299999999999,0.11615,0.17584,1701132.231,1.6512,3.0185,0.0015780999999999998,0.00036332,3.528,60.7197,66.0014,1.2479,1.2268,1.4313,0.56286,1.6884,0.18279,30.9425,0.18183
483,0.97319,13.1972,0.79135,0.98762,0.1681,0.11965,1743121.759,1.6030000000000002,3.0718,0.00035699,0.00025733,0.81612,37.9222,117.4279,1.1794,1.2288,112.9836,2.4461,19.5764,0.19502,6.7281,0.1729
484,1.0,5.9903,0.0,1.0028,0.19976,0.097589,1945750.544,1.5743,3.0428,0.0010544,0.00041739,2.1439,22.1741,476.0554,1.1859,1.3572,48.0486,1.1027,11.2673,0.15597,6.8276,0.15186
485,1.0,90.5581,5.6857,0.9950399999999999,0.14337,0.19593,1777326.6030000001,1.7377,3.1256,0.0078908,0.0073571,14.5184,99.4999,423.3184,1.2886,1.3343,18.4654,1.3471,7.9558,0.11725999999999999,10.1967,0.13117
486,0.69248,48.7233,12.6529,0.9731,0.304,0.13539,1618665.2340000002,1.6427,3.0629,0.00088313,0.0023523000000000003,2.1465,5.0694,41.1001,1.0579,1.1787,23.7753,0.23517,6.9878,0.11112999999999999,5.0168,0.1245
487,0.8612299999999999,56.1761,11.8161,1.212,0.25149,0.19824,1590301.9430000002,1.7333,3.0348,0.00062664,0.0016457999999999998,1.6306,12.5757,56.1206,1.0909,1.2024,43.5541,0.73979,10.8317,0.15077000000000002,5.9963,0.14718
488,0.87474,68.2078,15.0433,1.121,0.16043,0.21431999999999998,1729281.67,1.7532,2.9535,0.001268,0.0029487,2.7298,21.509,106.8805,1.0891,1.2028,44.7482,0.70089,9.8786,0.12785,4.9249,0.13487000000000002
489,1.0,8.9135,0.0,1.409,0.27173,0.44016000000000005,1941662.5680000002,1.9517,2.9275,0.00092739,0.00030611,1.9281,58.8393,203.1586,1.2242,1.2826,44.8997,1.1054,13.9476,0.15955999999999998,8.9745,0.15025
490,0.9703700000000001,11.3713,0.6254,1.3067,0.51258,0.12997,1662701.755,1.6553,3.011,0.00069023,0.00026188,1.4679,26.2242,234.486,1.1781,1.2724,56.7959,0.9578700000000001,16.6219,0.1938,6.103,0.16687000000000002
491,0.9310299999999999,8.371,0.95049,1.0421,0.33628,0.12738,1664202.271,1.641,3.0001,0.0006212,0.00019823,1.3439,36.949,260.688,1.2022,1.2770000000000001,32.1049,0.77842,11.9909,0.14409,9.9321,0.13663
492,0.78142,8.4493,1.8836,0.76847,0.14085,0.12125999999999999,1214543.544,1.6172,3.0402,0.00081893,0.00019103,1.3967,240.9594,212.1884,1.2974,1.2408,15.8663,1.9817,10.7975,0.22974,7.3872,0.18609
493,0.78788,11.4465,2.9053,0.78195,0.12451,0.11130999999999999,1103776.462,1.6035,2.9666,0.00081702,0.00024462,1.4197,277.0179,134.8411,1.3104,1.2126,8.8008,1.2633,7.8361,0.21844,15.0102,0.1815
494,0.21827,77.7141,25.4679,0.71231,0.11222,0.11989000000000001,1195816.4070000001,1.6155,2.9823,0.00063809,0.0003082,1.0598,380.9762,153.9147,1.3143,1.2094,18.3511,2.3080000000000003,12.0487,0.24172,8.5866,0.19776
495,1.0,10.9839,0.0,1.1827,0.25892,0.15894,2074318.1909999999,1.6353,3.0733,0.0010915999999999999,0.0005698,2.42,66.8321,139.0238,1.2485,1.246,3.9964,1.2133,4.0746,0.2177,18.2943,0.19432
496,1.0,8.4315,0.0,1.1089,0.16530999999999998,0.13396,1747029.05,1.5996,3.0149,0.0012429000000000001,0.00039501,2.7161,62.6846,93.1542,1.2508,1.2268,9.9173,2.907,7.7717,0.20157,10.5092,0.18027
497,1.0,6.7833,0.0,1.1435,0.16355999999999998,0.09876499999999999,1804969.332,1.5764,3.0208,0.0016629000000000001,0.00044368,3.7259,73.3967,116.6616,1.2631,1.2476,1.8846,0.81126,2.0269999999999997,0.16757,24.6006,0.17442
498,0.8959600000000001,84.2791,9.7997,1.1189,0.2511,0.14733,1591739.284,1.6661,3.0259,0.0019755,0.0031731999999999997,4.0473,99.3302,237.4617,1.2909,1.263,9.7213,0.97359,7.1779,0.19934000000000002,15.8264,0.18208
499,1.0,53.3797,0.74536,1.1162,0.27137,0.14245,1522355.865,1.6522,3.0315,0.0010835,0.0014295999999999998,2.1932,201.7632,168.0274,1.2897,1.2235,38.7289,2.5602,15.0011,0.25868,10.5295,0.21438000000000001
500,1.0,82.4244,0.0,1.0479,0.23060999999999998,0.20989000000000002,1642491.989,1.7223,3.0442,0.0021944000000000004,0.0029514,4.3409,128.5205,211.7288,1.3230000000000002,1.2987,31.2651,1.581,11.8014,0.24131,15.4459,0.20076
501,0.7619,12.5111,3.2346,0.90879,0.14939000000000002,0.10303,1761094.1530000002,1.5768,2.9779,0.0012323,0.00043312,2.1082,521.2831,247.1765,1.3299,1.2457,42.4873,10.418,24.7401,0.27460999999999997,5.2873,0.21125
502,0.78367,15.4421,2.3919,0.8557899999999999,0.15583,0.12105,1702587.55,1.6013,3.0378,0.00094812,0.00034006,1.6461,538.9983,339.605,1.3741,1.285,9.2294,1.7434,6.7829999999999995,0.32475,10.9622,0.23973000000000003
503,0.8383200000000001,14.2647,1.5466,0.7854800000000001,0.11467000000000001,0.12653,1610099.87,1.6218,3.03,0.00096116,0.00056834,1.6491,999.717,330.9762,1.3909,1.2701,20.6705,3.5459,12.1678,0.35775,8.8174,0.25279
504,0.9759899999999999,98.5481,10.7767,0.75883,0.095338,0.17547000000000001,1547181.4780000001,1.6998,3.0255,0.00064084,0.00072099,1.5291,13.8248,116.916,1.1414,1.2774,56.0059,1.1701,13.8762,0.13401,5.1021,0.13018
505,0.98408,103.6957,10.036,0.73765,0.11150999999999998,0.18472,1495078.765,1.713,3.0359,0.0011144,0.0010529000000000003,2.414,29.2657,267.1299,1.2166,1.3558,52.7464,1.818,14.0872,0.14272,4.3399,0.13524
506,0.9719899999999999,110.0876,3.5194,0.7108399999999999,0.07578,0.16562000000000002,1148396.348,1.6903,3.0342,0.00071964,0.00095426,1.5668,20.7852,156.5138,1.1724,1.2987,38.4087,1.1312,13.0451,0.15699000000000002,4.1504,0.14167000000000002
507,0.91176,83.9078,23.1961,0.98872,0.2672,0.11861,1605124.342,1.5861,3.0043,0.0003475,0.00047739,0.5694100000000001,164.8653,120.2957,1.2123,1.1743,24.9791,2.4265,13.9908,0.28693,12.4927,0.21877
508,0.9527899999999999,77.8588,3.0980000000000003,0.9787,0.28358,0.12407,1027175.873,1.6092,2.9874,0.001655,0.0033491,2.6816,227.2096,204.7977,1.253,1.1988,47.6193,5.2026,20.8093,0.18894,7.4343,0.16837
509,0.87095,116.47200000000001,16.6035,0.8103899999999999,0.188,0.10925,990834.0831,1.5984,2.985,0.00039789999999999997,0.0011243,0.5949300000000001,90.6996,125.1657,1.1933,1.1802,266.3291,3.2763,26.6573,0.22279000000000002,7.6649,0.18406
510,1.0,8.9253,0.0,0.87013,0.072532,0.17227,1829083.957,1.6836,3.0456,0.0011187999999999999,0.00036495,2.4659999999999997,18.2567,250.2153,1.2103,1.3663,20.090999999999998,1.7287,10.0668,0.18265,6.4601,0.16271
511,1.0,6.7964,0.0,0.8660700000000001,0.11759000000000001,0.16723,1158690.916,1.6732,3.0086,0.0010072000000000002,0.00038824,2.2128,11.1682,352.4586,1.171,1.3606,20.1204,1.8648,9.3881,0.16988,7.5027,0.16174000000000002
512,1.0,9.5397,0.0,0.86559,0.090876,0.13526,1599834.7019999998,1.639,3.045,0.00079637,0.00048826,1.8741,5.0766,103.4012,1.1167,1.3330000000000002,8.3157,0.9486100000000001,5.9182,0.13430999999999998,8.4434,0.13871
513,0.88265,78.8664,11.0482,1.0526,0.23029000000000002,0.15724000000000002,1441522.314,1.6447,2.971,0.0033381,0.008250799999999999,5.7789,162.0707,159.4791,1.3273,1.2613,2.6075,0.42296999999999996,2.3484,0.19184,23.647,0.16733
514,0.8360700000000001,76.4642,18.5448,1.0397,0.23438,0.14231,1396326.6709999999,1.6317,3.0183,0.0016202999999999999,0.0034611999999999993,3.1491,109.9982,120.9434,1.3058,1.2324,1.8418,0.33999,1.9468,0.20595,16.3854,0.17978
515,0.9345399999999999,65.0804,6.0219,0.9044399999999999,0.13754,0.14678,1449523.303,1.6502,3.0511,0.0015443,0.0037665,3.2465,125.7864,94.6496,1.2801,1.2078,5.9299,0.5202600000000001,3.8039,0.21996,18.1183,0.1829
516,1.0,10.8541,0.0,1.4224,0.27235,0.15722,1939881.4419999998,1.6597,3.0273,0.0056973,0.0017113,13.0751,43.3059,295.7481,1.2408,1.3463,1.5815,0.8982399999999999,2.4046,0.16474,10.2694,0.16293
517,1.0,23.1955,0.0,1.5143,0.42705,0.21165,1895203.38,1.75,2.9872,0.0051879,0.007842100000000001,11.2755,48.1878,144.3031,1.2422,1.2743,1.3457,0.70335,2.3857,0.19405999999999998,13.0021,0.1783
518,1.0,21.4894,0.0,1.1247,0.087616,0.13189,1455564.868,1.5996,3.0382,0.007400100000000001,0.0091206,14.9804,80.4681,329.9715,1.3198,1.3334,9.6148,2.6025,6.0819,0.16852999999999999,10.5651,0.15705
519,1.0,5.6851,0.0,0.86231,0.070124,0.12988,1971864.718,1.624,3.0803,0.0013289,0.00041227,3.0324,6.5294,79.862,1.1093,1.2639,10.4992,1.3617,5.6759,0.14695999999999998,5.9305,0.1463
520,1.0,5.0525,0.0,1.1046,0.17140999999999998,0.12408,1638703.725,1.6058,2.9251,0.0013052,0.00035234,2.8971,4.6012,95.825,1.0884,1.2659,7.4001,0.95276,4.795,0.099652,5.7433,0.11182
521,1.0,5.7309,0.0,0.8940600000000001,0.098473,0.11694,2150790.203,1.6034,3.0876,0.0012232999999999999,0.00043793,2.8442,4.5457,55.3776,1.1277,1.2829,4.204,0.8618,3.2275,0.13865,9.3721,0.14594000000000001
522,0.8890899999999999,17.4493,4.7867,1.0628,0.23326999999999998,0.12147000000000001,1749035.7030000002,1.6030000000000002,3.0736,0.00047057,0.0014799000000000001,0.94058,121.0373,228.4651,1.2633,1.2358,10.8474,0.25077,4.9658,0.11954000000000001,15.5153,0.13068
523,0.91304,9.0248,0.9403100000000001,1.0965,0.2753,0.11508,1763596.378,1.6066,3.0648,0.00041105,0.00029961,0.90596,62.472,456.4798,1.2274,1.2876,32.4159,0.40973999999999994,8.6504,0.15780999999999998,9.8416,0.15659
524,0.775,10.3531,2.6481,1.1574,0.39179,0.094622,1553800.11,1.5526,3.0418,0.0010472,0.00036539,1.8855,466.52,118.796,1.2782,1.1505,34.2095,1.3943,10.843,0.17845999999999998,13.889000000000001,0.17076
525,1.0,9.5668,0.0,1.429,0.17847000000000002,0.1138,1933097.1090000002,1.6128,2.9632,0.005527499999999999,0.0017015,13.2323,72.8127,184.2254,1.3193,1.3464,4.9167,1.7275,4.3149,0.22826,13.6355,0.19548
526,1.0,10.3885,0.0,1.6745,0.3118,0.14372000000000001,1468857.696,1.6937,2.8958,0.0036718000000000002,0.0011783,8.8284,133.7689,168.8513,1.3297,1.3202,5.8581,1.6416,4.8206,0.19426,14.9405,0.17365999999999998
527,1.0,3.8354,0.0,1.5271,0.47973999999999994,0.12387000000000001,1181294.888,1.5881,3.0346,0.0068164,0.0019204,17.0014,84.9247,366.6467,1.3219999999999998,1.4446,1.2927,0.65008,1.8379,0.17288,13.3915,0.16224
528,1.0,33.9365,0.0,1.1318,0.19582,0.11914000000000001,1808362.01,1.5748,3.0201,0.0048923000000000005,0.008526100000000002,9.1931,34.3226,115.4777,1.2302,1.2797,21.3424,3.9939999999999998,11.1083,0.23392,6.7321,0.19136
529,1.0,71.1246,0.0,1.0935,0.21125,0.15228,1857751.608,1.6212,3.0507,0.011796,0.016762,20.8621,137.1619,142.0022,1.3652,1.2758,29.3974,7.6259,11.5961,0.22491999999999998,9.2106,0.19777
530,1.0,66.9915,0.0,1.2041,0.27664,0.15223,1721866.948,1.6243,3.0138,0.0068983000000000004,0.0092036,13.293,99.3247,139.5297,1.3384,1.2551,3.2808,1.5923,4.0385,0.25206999999999996,13.8611,0.2045
531,0.28791,45.8394,34.5147,0.81318,0.14740999999999999,0.15504,1304512.236,1.6614,3.0211,0.0011713,0.00051574,2.4513,24.8337,221.9143,1.1756,1.2944,21.8326,2.8738,11.6046,0.17224,8.2486,0.16558
532,1.0,8.2475,0.0,0.98816,0.16935999999999998,0.099615,1492308.504,1.5701,2.9967,0.0015614000000000001,0.00049754,3.2432,13.6727,163.714,1.1444,1.2763,8.993,2.0232,6.0026,0.17931,11.5094,0.17015
533,1.0,6.8091,0.0,0.99108,0.20959,0.1149,1582760.866,1.5766,3.0304,0.0014157,0.00034957,3.0597,26.9396,165.5899,1.1857,1.2822,10.0209,2.3523,6.7432,0.1769,14.7694,0.17352
534,1.0,13.4861,0.0,2.8077,0.64699,0.13552999999999998,1249680.1409999998,1.6698,3.0789,0.016374,0.0047522,52.823,30.4603,167.0437,1.3826,1.4779,0.068452,0.007946,0.40798,0.076038,23.0978,0.09474500000000001
535,0.64637,48.0306,22.592,1.6773,0.49476000000000003,0.15512,1104462.063,1.6822,3.0236,0.00502,0.0031153,15.7949,58.3015,342.1359,1.347,1.4188,0.6553,0.20819000000000001,1.2032,0.15181,26.3153,0.14911
536,0.9404600000000001,72.5895,6.7575,1.6815,0.24916999999999997,0.18388,1738002.33,1.7268,3.0504,0.007284899999999999,0.005181600000000001,20.8617,30.6792,236.7218,1.3499,1.4447,0.12235,0.017149,0.5778,0.10511,32.3504,0.1161
537,0.77941,16.7545,4.4966,1.0653,0.28060999999999997,0.13487000000000002,1396318.7040000001,1.6467,3.0277,0.00022293,0.00013689,0.43811000000000005,19.8161,121.3529,1.1092,1.1676,23.4277,0.40415,10.2399,0.17222,8.4648,0.15732000000000002
538,0.8067,48.6392,9.4693,0.76055,0.12919,0.11494000000000001,1291222.8090000001,1.6062,3.037,6.56e-05,0.00010078,0.12915,12.3629,66.5453,1.099,1.1549,5.3482,0.61752,5.0798,0.13660999999999998,8.062000000000001,0.13765
539,0.8173199999999999,38.9766,8.4835,0.9300299999999999,0.21325999999999998,0.10711,1194470.983,1.5897,3.0103,0.00021974,0.00028231,0.4052,30.1218,56.8009,1.1174,1.1399,7.9865,0.6664800000000001,6.6318,0.20581,9.5369,0.17848
540,0.8985799999999999,53.8659,7.5585,1.2281,0.35895,0.13187000000000001,1980210.17,1.635,3.1319,0.00079002,0.00103,2.4114,2.5095,33.6363,1.0789,1.2327,1.5286,0.077097,1.8883,0.095729,11.6719,0.11385999999999999
541,0.81181,45.2689,10.6729,1.1955,0.24176999999999998,0.1315,2161709.1859999998,1.6231,3.1002,0.0011986,0.0014808,3.4741,5.59,86.5875,1.1408,1.2759,5.8624,0.6572600000000001,5.019,0.16923,7.0286,0.15747
542,0.82284,106.0283,20.4947,1.5514,0.31276,0.094654,1901142.961,1.5462,3.1324,0.0018814,0.0028631999999999998,4.184,1.2955,26.553,1.0616,1.2085,0.92966,0.012424,1.4901,0.10103999999999999,10.8473,0.1275
543,1.0,7.5305,0.0,1.0349,0.1318,0.18153,1438370.8159999999,1.6712,2.9911,0.00076216,0.00091402,2.1462,34.2922,88.6455,1.1805,1.1944,160.8703,2.7582,23.6236,0.24754,6.0711,0.2007
544,1.0,14.3839,0.0,1.3103,0.23267,0.18423,1036826.468,1.6767,2.9989999999999997,0.0011727999999999999,0.0028639,2.8962,26.828000000000003,243.4669,1.1725,1.2925,68.4095,1.7982,14.5312,0.21748,9.8735,0.19007000000000002
545,1.0,60.5157,0.0,0.9850899999999999,0.1915,0.14951,1568728.789,1.6643,3.0033,0.00078313,0.0018828,1.8247,45.8235,159.3653,1.1446,1.1751,101.0647,1.1268,16.1707,0.2151,7.8461,0.18372
546,0.49445,51.2952,29.5193,1.2318,0.2099,0.17418,1674145.5969999998,1.7199,2.9812,0.0005241000000000001,0.00082446,1.1746,126.9234,112.39299999999999,1.2590000000000001,1.2368,18.3531,4.0186,17.4144,0.27247,7.2257,0.21758000000000002
547,1.0,41.0402,0.0,0.99106,0.18783,0.1163,1291003.43,1.5999,3.0262,0.0016797000000000001,0.0033326999999999996,3.1383,204.3292,240.7641,1.3316,1.3219999999999998,84.3686,12.6191,32.5412,0.27841,5.5431,0.2089
548,0.7734800000000001,42.5052,5.5042,1.016,0.2013,0.14744000000000002,1710194.4440000001,1.6676,2.9748,0.0010097,0.00066907,2.1606,134.5626,178.0373,1.297,1.2547,117.0596,8.325,35.3101,0.29531,5.0896,0.21536999999999998
549,0.81258,18.2507,4.4538,1.0469,0.28412,0.09940800000000001,1407600.076,1.5699,3.0419,0.00010586,0.00018321,0.22386,71.0517,28.3973,1.1408,1.1049,1116.8471,1.9149,60.8624,0.27455999999999997,6.6137,0.21072
550,0.84993,18.3014,3.6037,0.8173600000000001,0.10649000000000002,0.14949,1584671.235,1.6668,3.0237,0.00025151,0.00038978,0.5009600000000001,91.744,34.0626,1.1511,1.1103,608.8267,1.1643,38.4126,0.22893000000000002,4.715,0.18828
551,0.8326399999999999,18.1412,3.6998,0.93681,0.24698,0.1332,1754903.044,1.6269999999999998,3.0254,0.00026264,0.00034399,0.54414,109.579,38.0643,1.1766,1.1352,380.1343,0.88615,33.3976,0.23985,6.5103,0.19452
552,0.49143000000000003,47.106,23.0316,1.2601,0.40355,0.14382,1533499.959,1.6609,3.0542,0.0010661,0.0014004000000000002,2.6351,181.0494,71.4797,1.2198,1.1814,277.1402,0.9830899999999999,26.8112,0.17419,4.38,0.15123
553,0.6743100000000001,38.5018,18.7146,1.2092,0.25131,0.1434,1774904.999,1.6562,2.8913,0.0018715,0.0028005,4.4586,194.0049,127.6588,1.2652,1.2562,71.7265,1.4335,17.5491,0.26826,7.9412,0.21434
554,1.0,20.2619,0.0,1.1755,0.23326,0.16187,1630185.301,1.6877,3.0666,0.00038503,0.00060623,1.1175,52.0768,85.5394,1.1785,1.2015,80.682,0.40193,15.6233,0.17345,5.9368,0.15314
555,0.82005,9.6045,2.2322,0.82639,0.13731,0.13917000000000002,1647776.9540000001,1.6339,3.0026,0.00041292,0.00017267,0.86519,18.5066,116.2862,1.2026,1.2724,9.0932,1.4484,6.999,0.24281,6.9024,0.20257
556,0.9485299999999999,46.2106,4.0945,0.8929,0.17781,0.14483,1759926.376,1.6411,2.9930000000000003,0.00040666,0.0013476,0.74608,17.2233,139.5563,1.178,1.2724,113.0098,3.4776,22.9261,0.23404,4.1247,0.18383
